cod_programa_siconv,data_disponibilizacao,data_fim_beneficiario_especifico,data_fim_emenda_parlamentar,data_fim_recebimento_propostas,data_inicio_beneficiario_especifico,data_inicio_emenda_parlamentar,data_inicio_recebimento_propostas,nome,obriga_plano_trabalho,orgao_executor,orgao_mandatario,orgao_superior,orgao_vinculado
"5600020091412","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091413","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091414","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091415","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091416","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091417","2009-04-28",,,"2009-12-31",,,"2009-04-28","Habitação de Interesse Social","True","56000","25220","56000","56000"
"5600020091418","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091419","2009-04-28",,,"2009-12-31",,,"2009-04-28","Habitação de Interesse Social","True","56000","25220","56000","56000"
"5600020091420","2009-04-28",,,"2009-12-31",,,"2009-04-28","Habitação de Interesse Social","True","56000","25220","56000","56000"
"5600020091421","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","False","56000","25220","56000","56000"
"5600020091422","2009-04-28",,,"2009-12-31",,,"2009-04-28","Urbanização, Regularização Fundiária e Integração de Assentamentos Precários","True","56000","25220","56000","56000"
"5600020091423","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","False","56000","25220","56000","56000"
"5600020091424","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091425","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","False","56000","25220","56000","56000"
"5600020091426","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","False","56000","25220","56000","56000"
"5600020091427","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","False","56000","25220","56000","56000"
"5600020091428","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091429","2009-04-28",,,"2009-12-31",,,"2009-04-28","Mobilidade Urbana","True","56000","25220","56000","56000"
"5600020091431","2009-04-28",,,"2009-12-31",,,"2009-04-28","Urbanização, Regularização Fundiária e Integração de Assentamentos Precários","True","56000","25220","56000","56000"
"5600020091432","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091433","2009-04-28",,,"2009-12-31",,,"2009-04-28","Urbanização, Regularização Fundiária e Integração de Assentamentos Precários","True","56000","25220","56000","56000"
"5600020091434","2009-04-28",,,"2009-12-31",,,"2009-04-28","Urbanização, Regularização Fundiária e Integração de Assentamentos Precários","True","56000","25220","56000","56000"
"5600020091435","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091436","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091437","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091438","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091439","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091440","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091441","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091442","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","False","56000","25220","56000","56000"
"5600020091443","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","False","56000","25220","56000","56000"
"5600020091444","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","False","56000","25220","56000","56000"
"5600020091445","2009-04-28",,,"2009-12-31",,,"2009-04-28","Habitação de Interesse Social","True","56000","25220","56000","56000"
"5600020091446","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","False","56000","25220","56000","56000"
"5600020091447","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091448","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091449","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091450","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091451","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","False","56000","25220","56000","56000"
"5600020091452","2009-04-28",,,"2010-01-31",,,"2009-04-28","Habitação de Interesse Social","True","56000","25220","56000","56000"
"5600020091453","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091454","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091455","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","False","56000","25220","56000","56000"
"5600020091456","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091457","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091458","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","False","56000","25220","56000","56000"
"5600020091459","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091460","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091461","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","False","56000","25220","56000","56000"
"5600020091462","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091463","2009-04-28",,,"2010-01-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","False","56000","25220","56000","56000"
"5600020091464","2009-08-06",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091465","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091466","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091467","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091468","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091469","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091470","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091471","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091472","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","False","56000","25220","56000","56000"
"5600020091473","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091474","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091475","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091476","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091477","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091478","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091479","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091480","2009-04-28",,,"2010-01-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091481","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091482","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091483","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","False","56000","25220","56000","56000"
"5600020091484","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091485","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091486","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091487","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091488","2009-04-28",,,"2009-12-31",,,"2009-04-28","Habitação de Interesse Social","True","56000","25220","56000","56000"
"5600020091489","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091490","2009-04-28",,,"2009-12-31",,,"2009-04-28","Habitação de Interesse Social","True","56000","25220","56000","56000"
"5600020091492","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091493","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091494","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091495","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091496","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091497","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091498","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091499","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091500","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091501","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","False","56000","25220","56000","56000"
"5600020091502","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","False","56000","25220","56000","56000"
"5600020091504","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","False","56000","25220","56000","56000"
"5600020091510","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","False","56000","25220","56000","56000"
"5600020091511","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091512","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091513","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091514","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091515","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091516","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091517","2009-04-28",,,"2009-12-31",,,"2009-04-28","Gestão da Política de Desenvolvimento Urbano","True","56000","25220","56000","56000"
"5600020091518","2009-04-28",,,"2009-12-31",,,"2009-04-28","Habitação de Interesse Social","True","56000","25220","56000","56000"
"5600020091519","2009-04-28",,,"2009-12-31",,,"2009-04-28","Habitação de Interesse Social","True","56000","25220","56000","56000"
"5600020091520","2009-04-28",,,"2009-12-31",,,"2009-04-28","Habitação de Interesse Social","True","56000","25220","56000","56000"
"5600020091521","2009-04-28",,,"2009-12-31",,,"2009-04-28","Habitação de Interesse Social","True","56000","25220","56000","56000"
"5600020091522","2009-04-28",,,"2009-12-31",,,"2009-04-28","Habitação de Interesse Social","True","56000","25220","56000","56000"
"5600020091523","2009-04-28",,,"2009-12-31",,,"2009-04-28","Habitação de Interesse Social","True","56000","25220","56000","56000"
"5600020091524","2009-04-28",,,"2009-12-31",,,"2009-04-28","Habitação de Interesse Social","True","56000","25220","56000","56000"
"5600020091525","2009-04-28",,,"2009-12-31",,,"2009-04-28","Habitação de Interesse Social","True","56000","25220","56000","56000"
"5600020091526","2009-04-28",,,"2009-12-31",,,"2009-04-28","Habitação de Interesse Social","True","56000","25220","56000","56000"
"5600020091527","2009-04-28",,,"2009-12-31",,,"2009-04-28","Habitação de Interesse Social","True","56000","25220","56000","56000"
"5600020091528","2009-04-30",,,"2009-12-31",,,"2009-04-30","Gestão da Política de Desenvolvimento Urbano","False","56000","25220","56000","56000"
"5600020091529","2009-04-30",,,"2009-12-31",,,"2009-04-30","Gestão da Política de Desenvolvimento Urbano","False","56000","25220","56000","56000"
